0.0	0.0	3.7	0.0	0.0	0.0	0.0	3.92	0.0	2.21	0.0	1.85	2.13	3.9	0.0	0.0	0.0	0.34	0.68	0.42	0.0	0.18	0.63	0.0	0.0	0.0	3.41	0.37	0.27	0.95	0.74	0.54	0.45	0.16	0.55	0.31	0.0	0.14	0.0	0.49	0.39	0.0	0.43	0.18	0.2	0.63	0.05	0.31	0.07	0.99	0.0	2.07	0.0	0.65	0.0	0.25	0.49	0.0	0.85	2.39	0.0	0.0	0.62	0.0	0.0	0.0	0.2	0.35	0.0	0.0	0.28	4.41	0.0	0.0	0.0	0.0	0.26	0.84	0.0	0.15	0.5	0.62	0.0	0.38	0.44	0.55	0.16	0.62	0.0	0.47	0.53	0.36	1.11	1.78	1.12	1.13	0.24	1.6	0.0	0.26	0.0	0.17	3.03	0.34	0.23	0.0	0.37	0.0	0.0	0.0	0.65	0.0	0.33	0.0	0.2	0.59	0.91	0.0	0.0	0.0	0.0	0.5	1.75	0.0	21.99	0.0	0.0	0.0	0.0	0.0	0.0	1.65	0.3	0.17	0.21	0.2	0.18	0.0	0.11	0.14	0.0	0.28	0.22	0.14	0.11	0.22	2.07	1.17	0.0	0.05	0.23	0.06	0.04	0.28	0.13	0.08	0.31	0.16	0.08	0.15	0.31	0.22
0.0	0.0	3.6	0.0	0.0	0.0	0.0	4.22	0.0	2.02	0.0	1.76	1.92	3.58	0.0	0.0	0.0	0.32	0.62	0.38	0.0	0.16	0.59	0.0	0.0	0.0	3.27	0.38	0.28	0.98	0.72	0.54	0.48	0.14	0.53	0.3	0.0	0.15	0.0	0.5	0.38	0.0	0.38	0.16	0.21	0.66	0.05	0.3	0.06	0.98	0.0	2.14	0.0	0.7	0.0	0.24	0.47	0.0	0.77	2.17	0.0	0.0	0.57	0.0	0.0	0.0	0.21	0.4	0.0	0.0	0.27	4.23	0.0	0.0	0.0	0.0	0.26	0.85	0.0	0.15	0.49	0.61	0.0	0.37	0.41	0.47	0.16	0.63	0.0	0.54	0.43	0.36	1.14	1.48	1.07	1.11	0.23	1.37	0.0	0.22	0.0	0.16	3.09	0.31	0.25	0.0	0.36	0.0	0.0	0.0	0.67	0.0	0.31	0.0	0.16	0.59	1.08	0.0	0.0	0.0	0.0	0.45	1.63	0.0	19.25	0.0	0.0	0.0	0.0	0.0	0.0	1.43	0.31	0.16	0.18	0.2	0.2	0.0	0.09	0.13	0.0	0.28	0.21	0.11	0.11	0.21	2.04	1.1	0.0	0.05	0.24	0.06	0.04	0.26	0.12	0.08	0.3	0.17	0.08	0.14	0.35	0.18
0.0	0.0	3.38	0.0	0.0	0.0	0.0	3.94	0.0	2.03	0.0	1.98	1.85	4.07	0.0	0.0	0.0	0.32	0.58	0.34	0.0	0.16	0.64	0.0	0.0	0.0	2.95	0.33	0.27	0.93	0.68	0.5	0.43	0.14	0.55	0.31	0.0	0.13	0.0	0.51	0.38	0.0	0.4	0.15	0.2	0.67	0.05	0.3	0.07	1.03	0.0	2.2	0.0	0.71	0.0	0.25	0.47	0.0	0.86	2.41	0.0	0.0	0.61	0.0	0.0	0.0	0.21	0.36	0.0	0.0	0.3	4.2	0.0	0.0	0.0	0.0	0.27	0.71	0.0	0.15	0.5	0.59	0.0	0.38	0.38	0.47	0.16	0.57	0.0	0.47	0.5	0.34	1.08	1.6	1.0	0.97	0.22	1.39	0.0	0.24	0.0	0.15	2.91	0.32	0.24	0.0	0.36	0.0	0.0	0.0	0.6	0.0	0.32	0.0	0.17	0.54	0.92	0.0	0.0	0.0	0.0	0.47	1.51	0.0	19.63	0.0	0.0	0.0	0.0	0.0	0.0	1.36	0.28	0.16	0.19	0.18	0.18	0.0	0.09	0.12	0.0	0.26	0.2	0.12	0.1	0.19	2.14	1.03	0.0	0.05	0.23	0.06	0.04	0.24	0.11	0.08	0.33	0.16	0.07	0.14	0.31	0.19
0.0	0.0	3.29	0.0	0.0	0.0	0.0	4.03	0.0	2.18	0.0	1.77	2.1	3.68	0.0	0.0	0.0	0.35	0.65	0.36	0.0	0.17	0.6	0.0	0.0	0.0	3.2	0.36	0.26	0.95	0.73	0.48	0.37	0.12	0.5	0.3	0.0	0.15	0.0	0.51	0.35	0.0	0.38	0.15	0.19	0.6	0.05	0.33	0.07	0.9	0.0	2.0	0.0	0.74	0.0	0.22	0.49	0.0	0.8	2.27	0.0	0.0	0.56	0.0	0.0	0.0	0.2	0.35	0.0	0.0	0.28	3.35	0.0	0.0	0.0	0.0	0.25	0.73	0.0	0.15	0.46	0.62	0.0	0.34	0.38	0.48	0.17	0.62	0.0	0.46	0.5	0.32	1.01	1.58	1.03	1.13	0.2	1.5	0.0	0.22	0.0	0.16	3.21	0.34	0.23	0.0	0.36	0.0	0.0	0.0	0.61	0.0	0.27	0.0	0.14	0.56	0.97	0.0	0.0	0.0	0.0	0.45	1.51	0.0	17.28	0.0	0.0	0.0	0.0	0.0	0.0	1.52	0.26	0.17	0.18	0.19	0.19	0.0	0.09	0.13	0.0	0.27	0.2	0.12	0.09	0.2	2.15	1.09	0.0	0.04	0.21	0.05	0.04	0.28	0.11	0.07	0.29	0.13	0.08	0.14	0.3	0.2
0.0	0.0	3.37	0.0	0.0	0.0	0.0	3.96	0.0	1.96	0.0	1.82	1.73	3.4	0.0	0.0	0.0	0.35	0.59	0.36	0.0	0.16	0.64	0.0	0.0	0.0	3.0	0.35	0.26	0.86	0.62	0.51	0.46	0.13	0.53	0.3	0.0	0.14	0.0	0.51	0.34	0.0	0.42	0.15	0.19	0.59	0.04	0.34	0.06	0.92	0.0	1.93	0.0	0.64	0.0	0.23	0.43	0.0	0.8	2.24	0.0	0.0	0.56	0.0	0.0	0.0	0.21	0.39	0.0	0.0	0.28	4.08	0.0	0.0	0.0	0.0	0.25	0.74	0.0	0.15	0.45	0.56	0.0	0.36	0.37	0.51	0.16	0.57	0.0	0.46	0.47	0.35	0.96	1.54	1.1	1.15	0.2	1.49	0.0	0.19	0.0	0.15	3.04	0.3	0.23	0.0	0.32	0.0	0.0	0.0	0.62	0.0	0.3	0.0	0.13	0.57	0.9	0.0	0.0	0.0	0.0	0.4	1.58	0.0	18.59	0.0	0.0	0.0	0.0	0.0	0.0	1.47	0.27	0.16	0.18	0.2	0.17	0.0	0.1	0.13	0.0	0.26	0.21	0.12	0.09	0.18	1.98	1.07	0.0	0.04	0.22	0.06	0.04	0.26	0.11	0.07	0.28	0.15	0.07	0.13	0.31	0.17
0.0	0.0	3.46	0.0	0.0	0.0	0.0	3.87	0.0	2.15	0.0	1.68	1.85	3.6	0.0	0.0	0.0	0.32	0.6	0.34	0.0	0.16	0.63	0.0	0.0	0.0	3.02	0.38	0.26	0.92	0.7	0.51	0.4	0.14	0.48	0.29	0.0	0.14	0.0	0.51	0.39	0.0	0.39	0.15	0.19	0.59	0.05	0.33	0.07	0.91	0.0	2.03	0.0	0.63	0.0	0.24	0.47	0.0	0.84	2.45	0.0	0.0	0.54	0.0	0.0	0.0	0.21	0.37	0.0	0.0	0.27	3.73	0.0	0.0	0.0	0.0	0.26	0.76	0.0	0.14	0.51	0.54	0.0	0.35	0.39	0.48	0.16	0.53	0.0	0.48	0.47	0.33	0.94	1.56	1.15	1.07	0.22	1.51	0.0	0.21	0.0	0.16	2.7	0.32	0.25	0.0	0.35	0.0	0.0	0.0	0.59	0.0	0.31	0.0	0.17	0.47	0.94	0.0	0.0	0.0	0.0	0.42	1.6	0.0	18.31	0.0	0.0	0.0	0.0	0.0	0.0	1.49	0.27	0.18	0.19	0.18	0.18	0.0	0.1	0.14	0.0	0.24	0.2	0.12	0.1	0.2	2.01	1.14	0.0	0.04	0.21	0.05	0.04	0.26	0.11	0.08	0.3	0.16	0.08	0.15	0.32	0.19
0.0	0.0	3.83	0.0	0.0	0.0	0.0	3.68	0.0	2.06	0.0	1.69	1.92	3.68	0.0	0.0	0.0	0.32	0.63	0.37	0.0	0.14	0.57	0.0	0.0	0.0	3.02	0.37	0.27	0.97	0.67	0.47	0.44	0.13	0.55	0.31	0.0	0.14	0.0	0.48	0.38	0.0	0.39	0.15	0.19	0.58	0.05	0.32	0.07	0.93	0.0	2.01	0.0	0.65	0.0	0.25	0.43	0.0	0.86	2.34	0.0	0.0	0.52	0.0	0.0	0.0	0.21	0.38	0.0	0.0	0.3	3.92	0.0	0.0	0.0	0.0	0.26	0.76	0.0	0.14	0.5	0.61	0.0	0.36	0.38	0.46	0.16	0.56	0.0	0.49	0.46	0.35	1.04	1.54	1.16	1.19	0.22	1.37	0.0	0.19	0.0	0.15	2.88	0.29	0.24	0.0	0.35	0.0	0.0	0.0	0.61	0.0	0.31	0.0	0.16	0.52	0.94	0.0	0.0	0.0	0.0	0.45	1.47	0.0	18.12	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.3	0.17	0.2	0.18	0.19	0.0	0.1	0.13	0.0	0.24	0.2	0.11	0.1	0.19	1.99	1.01	0.0	0.04	0.26	0.06	0.04	0.29	0.12	0.08	0.31	0.15	0.08	0.13	0.3	0.2
0.0	0.0	3.98	0.0	0.0	0.0	0.0	3.81	0.0	2.11	0.0	1.89	1.85	3.98	0.0	0.0	0.0	0.35	0.61	0.38	0.0	0.16	0.64	0.0	0.0	0.0	3.28	0.35	0.28	0.95	0.79	0.51	0.47	0.15	0.51	0.3	0.0	0.14	0.0	0.49	0.37	0.0	0.36	0.16	0.19	0.62	0.05	0.32	0.06	0.98	0.0	2.11	0.0	0.75	0.0	0.26	0.43	0.0	0.83	2.4	0.0	0.0	0.62	0.0	0.0	0.0	0.22	0.41	0.0	0.0	0.3	4.2	0.0	0.0	0.0	0.0	0.26	0.75	0.0	0.15	0.47	0.6	0.0	0.37	0.37	0.48	0.16	0.65	0.0	0.53	0.51	0.31	1.03	1.66	1.13	1.1	0.23	1.28	0.0	0.22	0.0	0.18	3.1	0.28	0.23	0.0	0.36	0.0	0.0	0.0	0.65	0.0	0.31	0.0	0.17	0.6	1.03	0.0	0.0	0.0	0.0	0.47	1.39	0.0	20.56	0.0	0.0	0.0	0.0	0.0	0.0	1.61	0.27	0.17	0.2	0.19	0.18	0.0	0.09	0.14	0.0	0.26	0.23	0.12	0.1	0.18	1.99	1.15	0.0	0.05	0.24	0.06	0.04	0.29	0.12	0.08	0.29	0.15	0.08	0.14	0.29	0.19
0.0	0.0	3.58	0.0	0.0	0.0	0.0	4.13	0.0	2.06	0.0	2.11	1.82	3.74	0.0	0.0	0.0	0.35	0.66	0.38	0.0	0.18	0.68	0.0	0.0	0.0	3.3	0.4	0.29	1.06	0.77	0.49	0.46	0.13	0.59	0.31	0.0	0.15	0.0	0.5	0.39	0.0	0.4	0.17	0.19	0.69	0.05	0.34	0.07	0.99	0.0	2.37	0.0	0.73	0.0	0.24	0.48	0.0	0.82	2.28	0.0	0.0	0.54	0.0	0.0	0.0	0.24	0.39	0.0	0.0	0.3	4.16	0.0	0.0	0.0	0.0	0.26	0.87	0.0	0.16	0.51	0.6	0.0	0.36	0.36	0.5	0.18	0.62	0.0	0.48	0.5	0.37	0.95	1.66	1.22	1.14	0.24	1.53	0.0	0.24	0.0	0.16	3.29	0.31	0.23	0.0	0.39	0.0	0.0	0.0	0.61	0.0	0.33	0.0	0.17	0.55	0.99	0.0	0.0	0.0	0.0	0.51	1.62	0.0	21.98	0.0	0.0	0.0	0.0	0.0	0.0	1.65	0.29	0.18	0.21	0.22	0.21	0.0	0.1	0.13	0.0	0.25	0.22	0.12	0.1	0.22	2.03	1.21	0.0	0.05	0.23	0.05	0.04	0.25	0.12	0.09	0.33	0.16	0.08	0.14	0.31	0.2
0.0	0.0	3.75	0.0	0.0	0.0	0.0	4.03	0.0	2.25	0.0	2.07	1.95	4.18	0.0	0.0	0.0	0.39	0.66	0.4	0.0	0.18	0.62	0.0	0.0	0.0	3.27	0.37	0.23	1.04	0.73	0.57	0.46	0.14	0.62	0.31	0.0	0.14	0.0	0.53	0.38	0.0	0.45	0.16	0.2	0.66	0.05	0.37	0.07	1.01	0.0	2.12	0.0	0.73	0.0	0.26	0.53	0.0	0.83	2.58	0.0	0.0	0.62	0.0	0.0	0.0	0.24	0.42	0.0	0.0	0.32	4.16	0.0	0.0	0.0	0.0	0.26	0.76	0.0	0.17	0.51	0.59	0.0	0.37	0.42	0.51	0.17	0.66	0.0	0.51	0.49	0.4	1.09	1.7	1.15	1.09	0.23	1.59	0.0	0.25	0.0	0.18	3.37	0.33	0.24	0.0	0.34	0.0	0.0	0.0	0.66	0.0	0.32	0.0	0.16	0.59	0.98	0.0	0.0	0.0	0.0	0.44	1.84	0.0	19.59	0.0	0.0	0.0	0.0	0.0	0.0	1.75	0.31	0.19	0.2	0.2	0.22	0.0	0.09	0.14	0.0	0.26	0.21	0.12	0.11	0.21	2.33	1.09	0.0	0.05	0.26	0.06	0.04	0.3	0.12	0.08	0.34	0.17	0.08	0.15	0.33	0.19
