0.0	0.0	3.58	0.0	0.0	0.0	0.0	3.97	0.0	2.15	0.0	1.96	2.03	3.65	0.0	0.0	0.0	0.35	0.61	0.41	0.0	0.16	0.69	0.0	0.0	0.0	3.26	0.4	0.3	0.96	0.76	0.5	0.5	0.14	0.55	0.34	0.0	0.14	0.0	0.53	0.38	0.0	0.41	0.16	0.19	0.63	0.05	0.33	0.07	0.88	0.0	2.06	0.0	0.66	0.0	0.27	0.49	0.0	0.91	2.31	0.0	0.0	0.62	0.0	0.0	0.0	0.24	0.41	0.0	0.0	0.27	4.39	0.0	0.0	0.0	0.0	0.27	0.73	0.0	0.16	0.47	0.62	0.0	0.36	0.4	0.53	0.17	0.57	0.0	0.46	0.52	0.37	1.06	1.69	1.19	1.12	0.23	1.53	0.0	0.21	0.0	0.17	3.32	0.3	0.25	0.0	0.36	0.0	0.0	0.0	0.61	0.0	0.33	0.0	0.17	0.52	1.02	0.0	0.0	0.0	0.0	0.48	1.7	0.0	19.38	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.3	0.17	0.21	0.19	0.21	0.0	0.1	0.15	0.0	0.28	0.21	0.12	0.1	0.22	2.16	1.24	0.0	0.05	0.26	0.06	0.04	0.26	0.13	0.08	0.32	0.16	0.07	0.14	0.3	0.2
0.0	0.0	3.57	0.0	0.0	0.0	0.0	4.23	0.0	2.22	0.0	1.95	1.91	3.48	0.0	0.0	0.0	0.31	0.64	0.37	0.0	0.16	0.61	0.0	0.0	0.0	3.23	0.38	0.29	1.04	0.66	0.5	0.45	0.14	0.53	0.3	0.0	0.14	0.0	0.52	0.36	0.0	0.44	0.15	0.18	0.61	0.05	0.34	0.07	0.94	0.0	2.13	0.0	0.67	0.0	0.24	0.51	0.0	0.75	2.31	0.0	0.0	0.62	0.0	0.0	0.0	0.21	0.39	0.0	0.0	0.3	4.38	0.0	0.0	0.0	0.0	0.24	0.72	0.0	0.16	0.47	0.58	0.0	0.39	0.39	0.48	0.17	0.58	0.0	0.53	0.51	0.35	1.06	1.71	1.11	1.11	0.25	1.45	0.0	0.23	0.0	0.15	3.44	0.31	0.25	0.0	0.35	0.0	0.0	0.0	0.6	0.0	0.31	0.0	0.17	0.55	0.98	0.0	0.0	0.0	0.0	0.4	1.51	0.0	21.11	0.0	0.0	0.0	0.0	0.0	0.0	1.43	0.3	0.17	0.18	0.2	0.21	0.0	0.09	0.14	0.0	0.27	0.21	0.12	0.11	0.21	2.1	1.15	0.0	0.05	0.23	0.06	0.04	0.26	0.11	0.08	0.29	0.17	0.07	0.15	0.31	0.2
0.0	0.0	3.6	0.0	0.0	0.0	0.0	3.93	0.0	2.5	0.0	1.74	1.94	3.52	0.0	0.0	0.0	0.31	0.6	0.35	0.0	0.18	0.64	0.0	0.0	0.0	3.03	0.37	0.26	0.95	0.7	0.46	0.43	0.14	0.51	0.28	0.0	0.13	0.0	0.49	0.39	0.0	0.42	0.16	0.18	0.66	0.05	0.3	0.06	1.0	0.0	2.07	0.0	0.64	0.0	0.23	0.43	0.0	0.84	2.32	0.0	0.0	0.61	0.0	0.0	0.0	0.21	0.4	0.0	0.0	0.27	3.81	0.0	0.0	0.0	0.0	0.24	0.73	0.0	0.15	0.52	0.6	0.0	0.35	0.38	0.51	0.16	0.62	0.0	0.48	0.49	0.34	0.96	1.58	1.06	1.18	0.22	1.41	0.0	0.21	0.0	0.15	2.63	0.29	0.22	0.0	0.32	0.0	0.0	0.0	0.59	0.0	0.33	0.0	0.17	0.59	0.96	0.0	0.0	0.0	0.0	0.46	1.55	0.0	20.52	0.0	0.0	0.0	0.0	0.0	0.0	1.48	0.31	0.17	0.2	0.2	0.21	0.0	0.1	0.13	0.0	0.23	0.19	0.12	0.11	0.21	1.95	1.05	0.0	0.05	0.22	0.06	0.04	0.24	0.11	0.07	0.29	0.15	0.08	0.13	0.33	0.19
0.0	0.0	3.5	0.0	0.0	0.0	0.0	3.59	0.0	1.96	0.0	1.84	1.91	4.13	0.0	0.0	0.0	0.36	0.6	0.34	0.0	0.16	0.6	0.0	0.0	0.0	3.1	0.37	0.28	0.92	0.67	0.46	0.43	0.13	0.49	0.31	0.0	0.13	0.0	0.54	0.4	0.0	0.37	0.15	0.19	0.6	0.05	0.35	0.06	0.9	0.0	1.98	0.0	0.67	0.0	0.25	0.49	0.0	0.75	2.59	0.0	0.0	0.55	0.0	0.0	0.0	0.2	0.41	0.0	0.0	0.28	3.97	0.0	0.0	0.0	0.0	0.27	0.71	0.0	0.15	0.47	0.61	0.0	0.35	0.37	0.46	0.16	0.56	0.0	0.47	0.48	0.32	1.07	1.65	1.06	1.12	0.23	1.39	0.0	0.22	0.0	0.16	3.05	0.31	0.22	0.0	0.35	0.0	0.0	0.0	0.58	0.0	0.29	0.0	0.17	0.51	0.98	0.0	0.0	0.0	0.0	0.46	1.57	0.0	21.35	0.0	0.0	0.0	0.0	0.0	0.0	1.63	0.28	0.17	0.18	0.19	0.2	0.0	0.09	0.13	0.0	0.26	0.2	0.12	0.09	0.21	2.27	1.16	0.0	0.05	0.22	0.06	0.04	0.28	0.12	0.08	0.29	0.14	0.08	0.13	0.3	0.17
0.0	0.0	3.66	0.0	0.0	0.0	0.0	3.88	0.0	2.08	0.0	1.75	1.84	3.45	0.0	0.0	0.0	0.31	0.61	0.36	0.0	0.15	0.61	0.0	0.0	0.0	3.44	0.34	0.28	0.94	0.68	0.47	0.42	0.13	0.51	0.33	0.0	0.13	0.0	0.48	0.38	0.0	0.4	0.14	0.18	0.6	0.04	0.33	0.07	0.89	0.0	2.12	0.0	0.68	0.0	0.24	0.46	0.0	0.8	2.19	0.0	0.0	0.57	0.0	0.0	0.0	0.2	0.36	0.0	0.0	0.29	3.83	0.0	0.0	0.0	0.0	0.25	0.7	0.0	0.14	0.46	0.58	0.0	0.35	0.4	0.46	0.17	0.54	0.0	0.45	0.46	0.37	0.96	1.4	1.07	1.06	0.21	1.44	0.0	0.21	0.0	0.14	2.99	0.3	0.22	0.0	0.34	0.0	0.0	0.0	0.57	0.0	0.32	0.0	0.15	0.5	0.93	0.0	0.0	0.0	0.0	0.45	1.48	0.0	18.85	0.0	0.0	0.0	0.0	0.0	0.0	1.55	0.27	0.16	0.18	0.19	0.2	0.0	0.09	0.12	0.0	0.28	0.2	0.12	0.1	0.21	2.12	1.08	0.0	0.04	0.22	0.05	0.04	0.27	0.12	0.08	0.3	0.15	0.07	0.13	0.3	0.19
0.0	0.0	3.4	0.0	0.0	0.0	0.0	3.77	0.0	2.0	0.0	1.89	1.96	3.69	0.0	0.0	0.0	0.33	0.63	0.36	0.0	0.16	0.55	0.0	0.0	0.0	2.99	0.33	0.25	0.97	0.65	0.52	0.44	0.15	0.52	0.3	0.0	0.12	0.0	0.49	0.37	0.0	0.37	0.16	0.2	0.55	0.05	0.32	0.06	0.8	0.0	2.05	0.0	0.63	0.0	0.24	0.47	0.0	0.79	2.2	0.0	0.0	0.56	0.0	0.0	0.0	0.21	0.39	0.0	0.0	0.3	3.89	0.0	0.0	0.0	0.0	0.25	0.72	0.0	0.14	0.5	0.56	0.0	0.35	0.35	0.45	0.17	0.57	0.0	0.47	0.45	0.34	0.94	1.5	1.11	1.08	0.23	1.47	0.0	0.21	0.0	0.16	3.1	0.28	0.22	0.0	0.34	0.0	0.0	0.0	0.65	0.0	0.3	0.0	0.17	0.51	0.99	0.0	0.0	0.0	0.0	0.45	1.53	0.0	20.96	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.28	0.18	0.19	0.18	0.18	0.0	0.09	0.13	0.0	0.26	0.2	0.11	0.1	0.2	1.98	1.01	0.0	0.05	0.23	0.06	0.04	0.26	0.11	0.08	0.28	0.15	0.07	0.13	0.31	0.18
0.0	0.0	3.47	0.0	0.0	0.0	0.0	4.03	0.0	2.11	0.0	1.91	2.05	3.74	0.0	0.0	0.0	0.33	0.65	0.36	0.0	0.17	0.62	0.0	0.0	0.0	3.09	0.36	0.28	0.88	0.74	0.49	0.42	0.14	0.45	0.32	0.0	0.14	0.0	0.52	0.36	0.0	0.38	0.15	0.17	0.6	0.05	0.31	0.06	0.9	0.0	1.96	0.0	0.62	0.0	0.23	0.46	0.0	0.72	2.45	0.0	0.0	0.47	0.0	0.0	0.0	0.21	0.37	0.0	0.0	0.28	4.02	0.0	0.0	0.0	0.0	0.25	0.72	0.0	0.14	0.44	0.56	0.0	0.32	0.39	0.52	0.16	0.52	0.0	0.49	0.49	0.34	0.95	1.56	1.04	1.06	0.23	1.35	0.0	0.23	0.0	0.16	3.14	0.28	0.26	0.0	0.33	0.0	0.0	0.0	0.58	0.0	0.29	0.0	0.16	0.51	0.91	0.0	0.0	0.0	0.0	0.48	1.52	0.0	19.78	0.0	0.0	0.0	0.0	0.0	0.0	1.48	0.29	0.15	0.19	0.19	0.19	0.0	0.1	0.12	0.0	0.26	0.19	0.12	0.09	0.21	2.09	1.17	0.0	0.04	0.21	0.05	0.04	0.26	0.12	0.07	0.31	0.14	0.08	0.14	0.27	0.19
0.0	0.0	3.8	0.0	0.0	0.0	0.0	3.98	0.0	2.34	0.0	1.69	1.91	3.9	0.0	0.0	0.0	0.32	0.63	0.38	0.0	0.17	0.57	0.0	0.0	0.0	3.01	0.38	0.27	0.92	0.68	0.49	0.44	0.15	0.52	0.3	0.0	0.15	0.0	0.5	0.39	0.0	0.45	0.16	0.19	0.58	0.05	0.32	0.07	0.95	0.0	2.18	0.0	0.68	0.0	0.24	0.46	0.0	0.84	2.66	0.0	0.0	0.61	0.0	0.0	0.0	0.19	0.39	0.0	0.0	0.29	4.37	0.0	0.0	0.0	0.0	0.25	0.8	0.0	0.16	0.53	0.63	0.0	0.35	0.36	0.46	0.18	0.56	0.0	0.49	0.49	0.36	0.99	1.44	1.06	1.09	0.23	1.42	0.0	0.23	0.0	0.15	3.42	0.3	0.25	0.0	0.36	0.0	0.0	0.0	0.6	0.0	0.29	0.0	0.16	0.56	0.93	0.0	0.0	0.0	0.0	0.45	1.56	0.0	21.61	0.0	0.0	0.0	0.0	0.0	0.0	1.59	0.31	0.17	0.19	0.21	0.2	0.0	0.09	0.12	0.0	0.27	0.21	0.12	0.1	0.22	2.09	1.2	0.0	0.05	0.24	0.06	0.04	0.29	0.12	0.07	0.28	0.14	0.09	0.14	0.31	0.18
0.0	0.0	3.94	0.0	0.0	0.0	0.0	3.84	0.0	2.4	0.0	1.87	1.89	3.69	0.0	0.0	0.0	0.31	0.59	0.35	0.0	0.18	0.68	0.0	0.0	0.0	3.39	0.42	0.27	1.04	0.75	0.51	0.47	0.14	0.55	0.3	0.0	0.15	0.0	0.48	0.4	0.0	0.45	0.16	0.19	0.7	0.04	0.32	0.07	0.99	0.0	2.23	0.0	0.72	0.0	0.25	0.49	0.0	0.84	2.43	0.0	0.0	0.64	0.0	0.0	0.0	0.22	0.43	0.0	0.0	0.29	4.54	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.15	0.54	0.66	0.0	0.37	0.42	0.52	0.18	0.67	0.0	0.56	0.48	0.34	0.96	1.57	1.21	1.18	0.22	1.41	0.0	0.24	0.0	0.16	3.21	0.33	0.26	0.0	0.37	0.0	0.0	0.0	0.61	0.0	0.31	0.0	0.18	0.59	1.08	0.0	0.0	0.0	0.0	0.47	1.57	0.0	19.9	0.0	0.0	0.0	0.0	0.0	0.0	1.56	0.29	0.19	0.18	0.18	0.2	0.0	0.1	0.12	0.0	0.26	0.2	0.14	0.11	0.21	2.11	1.23	0.0	0.05	0.25	0.06	0.04	0.27	0.12	0.08	0.32	0.16	0.08	0.16	0.3	0.2
0.0	0.0	3.79	0.0	0.0	0.0	0.0	4.17	0.0	2.15	0.0	1.91	2.04	3.95	0.0	0.0	0.0	0.38	0.74	0.39	0.0	0.17	0.63	0.0	0.0	0.0	3.47	0.38	0.29	0.93	0.71	0.57	0.44	0.14	0.58	0.32	0.0	0.15	0.0	0.5	0.41	0.0	0.42	0.17	0.21	0.69	0.05	0.36	0.07	1.13	0.0	2.35	0.0	0.76	0.0	0.25	0.48	0.0	0.87	2.34	0.0	0.0	0.66	0.0	0.0	0.0	0.24	0.42	0.0	0.0	0.3	4.64	0.0	0.0	0.0	0.0	0.26	0.75	0.0	0.17	0.52	0.67	0.0	0.4	0.36	0.53	0.2	0.63	0.0	0.52	0.5	0.32	1.07	1.7	1.23	1.16	0.24	1.53	0.0	0.26	0.0	0.19	3.22	0.32	0.26	0.0	0.36	0.0	0.0	0.0	0.7	0.0	0.33	0.0	0.19	0.6	1.05	0.0	0.0	0.0	0.0	0.48	1.88	0.0	20.71	0.0	0.0	0.0	0.0	0.0	0.0	1.58	0.3	0.18	0.2	0.2	0.21	0.0	0.1	0.13	0.0	0.27	0.21	0.12	0.11	0.2	2.32	1.26	0.0	0.04	0.23	0.06	0.04	0.29	0.12	0.09	0.33	0.17	0.08	0.15	0.3	0.2
