0.0	0.0	1.01	0.0	0.0	2.96	0.0	2.43	0.0	0.0	1.57	0.0	2.48	0.0	0.0	2.8	0.0	0.0	0.63	1.1	0.0	0.0	0.09	0.0	0.0	4.14	0.0	3.03	0.0	0.0	2.0	3.65	2.87	0.0	2.16	0.0	0.0	0.0	0.0	2.66	3.25	0.0	3.75	0.39	0.0	4.27	3.66	0.0	0.0	0.0	0.0	2.19	0.0	0.0	0.0	0.0	0.0	3.46	0.0	0.0	3.22	0.0	0.0	0.0	0.0	0.0	5.51	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	6.29	0.0	0.0	0.0	0.0	0.0	0.0	9.06	0.0	0.0	0.0	0.18	0.0
0.0	0.0	0.93	0.0	0.0	2.69	0.0	2.21	0.0	0.0	1.47	0.0	2.33	0.0	0.0	2.6	0.0	0.0	0.64	1.16	0.0	0.0	0.08	0.0	0.0	4.06	0.0	2.92	0.0	0.0	2.0	3.68	2.76	0.0	2.38	0.0	0.0	0.0	0.0	2.82	3.27	0.0	3.97	0.36	0.0	3.81	3.28	0.0	0.0	0.0	0.0	2.26	0.0	0.0	0.0	0.0	0.0	3.42	0.0	0.0	3.25	0.0	0.0	0.0	0.0	0.0	5.02	0.0	0.0	0.0	0.0	0.38	0.0	0.0	0.0	0.0	6.07	0.0	0.0	0.0	0.0	0.0	0.0	8.78	0.0	0.0	0.0	0.18	0.0
0.0	0.0	0.92	0.0	0.0	2.82	0.0	2.43	0.0	0.0	1.5	0.0	2.49	0.0	0.0	2.51	0.0	0.0	0.64	0.99	0.0	0.0	0.08	0.0	0.0	4.04	0.0	3.09	0.0	0.0	1.91	3.33	2.86	0.0	2.03	0.0	0.0	0.0	0.0	2.88	3.05	0.0	3.52	0.34	0.0	3.87	3.32	0.0	0.0	0.0	0.0	2.23	0.0	0.0	0.0	0.0	0.0	3.21	0.0	0.0	2.94	0.0	0.0	0.0	0.0	0.0	4.87	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	5.72	0.0	0.0	0.0	0.0	0.0	0.0	8.54	0.0	0.0	0.0	0.18	0.0
0.0	0.0	0.82	0.0	0.0	2.99	0.0	2.43	0.0	0.0	1.33	0.0	2.17	0.0	0.0	2.46	0.0	0.0	0.6	1.12	0.0	0.0	0.08	0.0	0.0	3.64	0.0	2.83	0.0	0.0	1.9	3.44	2.83	0.0	2.12	0.0	0.0	0.0	0.0	2.94	3.06	0.0	3.94	0.33	0.0	3.85	2.84	0.0	0.0	0.0	0.0	2.02	0.0	0.0	0.0	0.0	0.0	2.94	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.75	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	6.42	0.0	0.0	0.0	0.0	0.0	0.0	8.07	0.0	0.0	0.0	0.17	0.0
0.0	0.0	0.97	0.0	0.0	2.78	0.0	2.29	0.0	0.0	1.27	0.0	2.23	0.0	0.0	2.42	0.0	0.0	0.61	1.13	0.0	0.0	0.09	0.0	0.0	4.08	0.0	2.75	0.0	0.0	2.02	3.27	2.72	0.0	2.13	0.0	0.0	0.0	0.0	2.65	3.01	0.0	3.61	0.33	0.0	3.37	3.36	0.0	0.0	0.0	0.0	1.88	0.0	0.0	0.0	0.0	0.0	3.53	0.0	0.0	3.08	0.0	0.0	0.0	0.0	0.0	5.01	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	5.74	0.0	0.0	0.0	0.0	0.0	0.0	8.96	0.0	0.0	0.0	0.16	0.0
0.0	0.0	0.93	0.0	0.0	2.52	0.0	2.33	0.0	0.0	1.32	0.0	2.29	0.0	0.0	2.54	0.0	0.0	0.54	1.04	0.0	0.0	0.08	0.0	0.0	3.82	0.0	2.85	0.0	0.0	2.0	3.44	2.72	0.0	2.18	0.0	0.0	0.0	0.0	2.85	3.11	0.0	3.66	0.35	0.0	3.7	3.27	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.36	0.0	0.0	2.96	0.0	0.0	0.0	0.0	0.0	4.95	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	6.06	0.0	0.0	0.0	0.0	0.0	0.0	8.92	0.0	0.0	0.0	0.17	0.0
0.0	0.0	0.97	0.0	0.0	2.76	0.0	2.23	0.0	0.0	1.43	0.0	2.25	0.0	0.0	2.43	0.0	0.0	0.64	1.05	0.0	0.0	0.08	0.0	0.0	4.0	0.0	2.97	0.0	0.0	1.93	3.57	2.81	0.0	2.01	0.0	0.0	0.0	0.0	2.86	3.01	0.0	3.61	0.34	0.0	4.12	3.35	0.0	0.0	0.0	0.0	2.06	0.0	0.0	0.0	0.0	0.0	3.02	0.0	0.0	3.06	0.0	0.0	0.0	0.0	0.0	5.18	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.0	5.97	0.0	0.0	0.0	0.0	0.0	0.0	9.07	0.0	0.0	0.0	0.17	0.0
0.0	0.0	0.97	0.0	0.0	2.9	0.0	2.17	0.0	0.0	1.48	0.0	2.2	0.0	0.0	2.55	0.0	0.0	0.59	1.17	0.0	0.0	0.08	0.0	0.0	4.15	0.0	3.06	0.0	0.0	2.04	3.49	2.87	0.0	2.36	0.0	0.0	0.0	0.0	2.76	3.41	0.0	4.03	0.37	0.0	4.17	3.4	0.0	0.0	0.0	0.0	2.29	0.0	0.0	0.0	0.0	0.0	3.39	0.0	0.0	3.21	0.0	0.0	0.0	0.0	0.0	5.06	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	5.91	0.0	0.0	0.0	0.0	0.0	0.0	8.81	0.0	0.0	0.0	0.18	0.0
0.0	0.0	0.96	0.0	0.0	2.98	0.0	2.39	0.0	0.0	1.51	0.0	2.41	0.0	0.0	2.84	0.0	0.0	0.63	1.17	0.0	0.0	0.08	0.0	0.0	3.86	0.0	2.95	0.0	0.0	2.29	3.52	2.81	0.0	2.42	0.0	0.0	0.0	0.0	3.03	3.32	0.0	3.72	0.41	0.0	4.17	3.64	0.0	0.0	0.0	0.0	2.27	0.0	0.0	0.0	0.0	0.0	3.34	0.0	0.0	3.39	0.0	0.0	0.0	0.0	0.0	5.44	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	6.27	0.0	0.0	0.0	0.0	0.0	0.0	9.38	0.0	0.0	0.0	0.18	0.0
0.0	0.0	1.06	0.0	0.0	2.98	0.0	2.47	0.0	0.0	1.62	0.0	2.57	0.0	0.0	2.96	0.0	0.0	0.65	1.18	0.0	0.0	0.09	0.0	0.0	4.4	0.0	3.06	0.0	0.0	2.08	3.59	3.0	0.0	2.23	0.0	0.0	0.0	0.0	2.88	3.54	0.0	4.05	0.38	0.0	4.28	3.47	0.0	0.0	0.0	0.0	2.33	0.0	0.0	0.0	0.0	0.0	3.64	0.0	0.0	3.4	0.0	0.0	0.0	0.0	0.0	5.64	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	6.72	0.0	0.0	0.0	0.0	0.0	0.0	9.9	0.0	0.0	0.0	0.2	0.0
